time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/clip_range,train/entropy_loss,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/loss,train/approx_kl
2763,54231040,2648,19622,0.03354972313158214,0.2,-2.5410609930753707,0.5632410943508148,26470,-0.004131299876025878,0.059111328125,0.0001,-0.015522236004471779,0.020971164
2763,54251520,2649,19629,0.03619153855834156,0.2,-2.55094436109066,0.4888644218444824,26480,-0.004626834052032791,0.0580859375,0.0001,-0.022206196561455727,0.02003021
2763,54272000,2650,19636,0.039651448158547285,0.2,-2.5604232370853426,0.4381004571914673,26490,-0.005534052825823892,0.05888671875,0.0001,-0.019961025565862656,0.02184155
2763,54292480,2651,19644,0.03903927336446941,0.2,-2.5785685592889784,0.48512929677963257,26500,-0.006463742713676766,0.065810546875,0.0001,-0.014142461121082306,0.021014974
2763,54312960,2652,19651,0.039523244104348126,0.2,-2.569414370059967,0.505360335111618,26510,-0.004813462646998232,0.0595703125,0.0001,-0.010623889043927193,0.020554557
2763,54333440,2653,19659,0.037827246873639524,0.2,-2.5683711683750152,0.5072757303714752,26520,-0.00505922978016315,0.05333984375,0.0001,-0.021113380789756775,0.016278328
2763,54353920,2654,19666,0.04107887481339276,0.2,-2.5378911381959917,0.4525878429412842,26530,-0.005386414577951654,0.0707421875,0.0001,-0.01587718352675438,0.020806879
2763,54374400,2655,19674,0.03538793328218162,0.2,-2.5665825712680816,0.44305121898651123,26540,-0.005660002461809199,0.054541015625,0.0001,-0.024971380829811096,0.01944392
2763,54394880,2656,19681,0.046346963178366424,0.2,-2.570204066634178,0.5396738648414612,26550,-0.0053201368995360095,0.0620703125,0.0001,-0.03164064139127731,0.020212349
2763,54415360,2657,19688,0.04021211687941104,0.2,-2.5891816252470017,0.49514275789260864,26560,-0.006485819183290005,0.0603564453125,0.0001,-0.02796890214085579,0.019799793
2763,54435840,2658,19696,0.05025149251334369,0.2,-2.550352238416672,0.45294803380966187,26570,-0.007312150747166016,0.065068359375,0.0001,-0.011979730799794197,0.021886047
2763,54456320,2659,19703,0.043722047894261776,0.2,-2.572863808274269,0.4671052098274231,26580,-0.006087359268567525,0.06607421875,0.0001,0.003676207736134529,0.02065298
2763,54476800,2660,19711,0.03435426149051637,0.2,-2.5704644566774366,0.47993916273117065,26590,-0.005059671912167687,0.06005859375,0.0001,-0.013590112328529358,0.020115497
2763,54497280,2661,19718,0.037826326037757096,0.2,-2.581893489360809,0.3544851541519165,26600,-0.006213715505582513,0.0662060546875,0.0001,-0.020004408434033394,0.020339753
2763,54517760,2662,19725,0.031720794122666124,0.2,-2.6028635293245315,0.4607764482498169,26610,-0.005490073805849534,0.0565576171875,0.0001,-0.022961217910051346,0.017779449
2763,54538240,2663,19733,0.036721874861978,0.2,-2.5745355254411697,0.486575186252594,26620,-0.004778187010088004,0.056552734375,0.0001,-0.008448436856269836,0.018881124
2763,54558720,2664,19740,0.03735430208034814,0.2,-2.576324472427368,0.41688239574432373,26630,-0.005833996079745702,0.057744140625,0.0001,-0.017024630680680275,0.018521579
2763,54579200,2665,19747,0.033854744820855556,0.2,-2.5727156227827073,0.47257161140441895,26640,-0.005734427898132708,0.0564892578125,0.0001,-0.01552462950348854,0.018526942
2763,54599680,2666,19755,0.032353876316919924,0.2,-2.574537164568901,0.417436420917511,26650,-0.0054864930323674345,0.0705615234375,0.0001,-0.02274511568248272,0.023149509
2763,54620160,2667,19762,0.04585332571528852,0.2,-2.6083390879631043,0.3906490206718445,26660,-0.005213993266224861,0.054482421875,0.0001,-0.021814066916704178,0.017479876
2763,54640640,2668,19770,0.030512901870533824,0.2,-2.6213767385482787,0.43940913677215576,26670,-0.005517816225765273,0.0546240234375,0.0001,-0.021798400208353996,0.020121472
2763,54661120,2669,19777,0.03399685364682228,0.2,-2.6216442877054216,0.4105534553527832,26680,-0.007545204544439912,0.067880859375,0.0001,0.0036214031279087067,0.020372828
2763,54681600,2670,19785,0.03456336543895304,0.2,-2.620255957245827,0.4551810026168823,26690,-0.005180837062071077,0.0521142578125,0.0001,-0.019288966432213783,0.019490903
2763,54702080,2671,19792,0.02865875532850623,0.2,-2.6287649977207184,0.4936900734901428,26700,-0.00524554698728025,0.0683837890625,0.0001,-0.018103178590536118,0.021201503
2763,54722560,2672,19800,0.040705393198877574,0.2,-2.625199397802353,0.4296267628669739,26710,-0.0055347455141600225,0.0610205078125,0.0001,-0.01253596507012844,0.020088669
2763,54743040,2673,19807,0.03983575927093625,0.2,-2.631792842745781,0.44448322057724,26720,-0.006596644531819038,0.0669189453125,0.0001,-0.015450719743967056,0.022280786
2763,54763520,2674,19814,0.03862114568706602,0.2,-2.602916352748871,0.40465450286865234,26730,-0.006248714077519253,0.0649365234375,0.0001,-0.024290936067700386,0.02111965
2763,54784000,2675,19822,0.05613704718183726,0.2,-2.6121151274442673,0.45411503314971924,26740,-0.006530449892161414,0.068310546875,0.0001,-0.006969483569264412,0.02178808
2763,54804480,2676,19829,0.041684492849744854,0.2,-2.627120188474655,0.4513170123100281,26750,0.001575993842270691,0.0667236328125,0.0001,-0.014354150742292404,0.02022018
2763,54824960,2677,19837,0.03646782479248941,0.2,-2.6051756000518798,0.4489032030105591,26760,-0.005687144115363481,0.0616796875,0.0001,-0.026531551033258438,0.019859876
2763,54845440,2678,19844,0.03965022817719728,0.2,-2.599778622984886,0.4484146237373352,26770,-0.006232304399891291,0.058427734375,0.0001,-0.02699149213731289,0.025807068
2763,54865920,2679,19851,0.031867227107286455,0.2,-2.5947375160455706,0.4763457179069519,26780,-0.004598165139905177,0.0581689453125,0.0001,-0.024312570691108704,0.01924711
2763,54886400,2680,19859,0.04733581624459475,0.2,-2.581518022418022,0.48004621267318726,26790,-0.005903612271649763,0.0544091796875,0.0001,-0.00919404812157154,0.017770756
2763,54906880,2681,19866,0.03137054710648954,0.2,-2.5514368450641634,0.48555099964141846,26800,-0.0061764335152111015,0.0676025390625,0.0001,-0.02630888670682907,0.023469426
2763,54927360,2682,19873,0.03875123276840895,0.2,-2.561352854371071,0.4689462184906006,26810,-0.0060722934419754895,0.0613427734375,0.0001,-0.012859612703323364,0.018390605
2763,54947840,2683,19881,0.048315447601489724,0.2,-2.590407485961914,0.4941648840904236,26820,-0.003881066337926313,0.0591748046875,0.0001,-0.005779847502708435,0.020991158
2763,54968320,2684,19888,0.04523571586702019,0.2,-2.5763276660442354,0.49853235483169556,26830,-0.004619640819582855,0.053408203125,0.0001,-0.010514549911022186,0.018331403
2763,54988800,2685,19895,0.033225340307690206,0.2,-2.5916736161708833,0.5308073163032532,26840,-0.003927924822492059,0.0585888671875,0.0001,-0.01484423503279686,0.0190082
2763,55009280,2686,19903,0.035718447966501116,0.2,-2.5919733375310896,0.4195048213005066,26850,-0.0059261590562528,0.0621630859375,0.0001,-0.02782334014773369,0.021477323
2763,55029760,2687,19910,0.05348904816899449,0.2,-2.5768564730882644,0.40883517265319824,26860,-0.005483960774145089,0.0646044921875,0.0001,-0.008964665234088898,0.020550538
2763,55050240,2688,19917,0.04833211626857519,0.2,-2.568960829973221,0.42419153451919556,26870,-0.005352616995223798,0.0590771484375,0.0001,-0.003041531890630722,0.019551586
2763,55070720,2689,19925,0.04153830404859036,0.2,-2.574690882563591,0.4642547369003296,26880,-0.005226138387079118,0.06017578125,0.0001,-0.017595870420336723,0.022137877
2763,55091200,2690,19932,0.04599888743367046,0.2,-2.5832760763168334,0.4904925227165222,26890,-0.005572456982044969,0.0655126953125,0.0001,-0.013179203495383263,0.020834282
2763,55111680,2691,19940,0.03516557059250772,0.2,-2.57236380815506,0.5064556300640106,26900,-0.005922940264281351,0.063095703125,0.0001,-0.016602780669927597,0.019987749
2763,55132160,2692,19947,0.03784854236524552,0.2,-2.585248030424118,0.5057986378669739,26910,-0.00606296246740385,0.0707373046875,0.0001,-0.031545452773571014,0.020924857
2763,55152640,2693,19954,0.03653130951337516,0.2,-2.5802978456020353,0.448689341545105,26920,-0.006414457206265069,0.0652099609375,0.0001,-0.0197919812053442,0.020855505
2763,55173120,2694,19962,0.034926209948025644,0.2,-2.6070339411497114,0.46332961320877075,26930,-0.0059316075115930286,0.0667041015625,0.0001,-0.03204096853733063,0.020178054
2763,55193600,2695,19969,0.044335616072639826,0.2,-2.609809441566467,0.4626745581626892,26940,-0.005746190519130323,0.068388671875,0.0001,-0.01679311692714691,0.018766006
2763,55214080,2696,19977,0.04781931784469634,0.2,-2.6169223982095717,0.3946128487586975,26950,-0.005896432149165775,0.0640771484375,0.0001,-0.004160502925515175,0.019498726
2763,55234560,2697,19984,0.03808476633392274,0.2,-2.6458609062433243,0.4386301636695862,26960,-0.007003806405700743,0.0648193359375,0.0001,-0.03243076801300049,0.019766267
2763,55255040,2698,19992,0.030094481864944102,0.2,-2.615083493590355,0.39567846059799194,26970,-0.005469333439832553,0.0611572265625,0.0001,-0.022972118109464645,0.020815441
2763,55275520,2699,19999,0.03747061642818153,0.2,-2.6088661980628967,0.45448029041290283,26980,-0.006421072034281678,0.0666455078125,0.0001,-0.017101170495152473,0.018605437
2763,55296000,2700,20007,0.03567661726847291,0.2,-2.602304404973984,0.4243369698524475,26990,-0.005717098392196931,0.05818359375,0.0001,-0.027828533202409744,0.019536296
2763,55316480,2701,20014,0.04320082681253552,0.2,-2.5992799794673918,0.4204292297363281,27000,-0.005088710087293293,0.072529296875,0.0001,-0.011984335258603096,0.022888353
2763,55336960,2702,20021,0.03415479262825102,0.2,-2.6078355634212493,0.3773718476295471,27010,-0.0038963509487803093,0.057236328125,0.0001,-0.01789288967847824,0.01865595
2763,55357440,2703,20029,0.03435751433018595,0.2,-2.6027856141328813,0.45841723680496216,27020,-0.00546188494321541,0.063408203125,0.0001,-0.007120709866285324,0.020368807
2763,55377920,2704,20036,0.033722535255365074,0.2,-2.5935803961753847,0.4606223702430725,27030,-0.006137391078809742,0.065810546875,0.0001,-0.020271284505724907,0.023481455
2763,55398400,2705,20044,0.03170104404445737,0.2,-2.585101607441902,0.30211806297302246,27040,-0.005287907122110482,0.057490234375,0.0001,-0.03205382823944092,0.020179251
2763,55418880,2706,20051,0.03605724502820522,0.2,-2.5799753791093827,0.45321398973464966,27050,-0.006639125902438536,0.0631640625,0.0001,-0.024651212617754936,0.02150996
2763,55439360,2707,20058,0.03132423734292388,0.2,-2.6160517245531083,0.4097980260848999,27060,-0.00556386362091871,0.05658203125,0.0001,-0.016296280547976494,0.018236743
2763,55459840,2708,20066,0.03766567334998399,0.2,-2.5927085626125335,0.36429011821746826,27070,-0.005515085732622538,0.0658251953125,0.0001,-0.011926921084523201,0.020701682
2763,55480320,2709,20073,0.034432980800047516,0.2,-2.5970883536338807,0.37393665313720703,27080,-0.005340316675719805,0.0648388671875,0.0001,-0.025696681812405586,0.02269126
2763,55500800,2710,20080,0.03323403168469667,0.2,-2.596150626540184,0.4007341265678406,27090,-0.0048501439383835535,0.0617724609375,0.0001,-0.026628851890563965,0.02046079
2763,55521280,2711,20088,0.03598942399956286,0.2,-2.584299055337906,0.43815720081329346,27100,-0.0053995671414304525,0.063681640625,0.0001,-0.027796734124422073,0.018250443
2763,55541760,2712,20095,0.03679502175189555,0.2,-2.599642419219017,0.45955532789230347,27110,-0.004971317200979684,0.055166015625,0.0001,-0.015650933608412743,0.020025855
2763,55562240,2713,20103,0.04530111591797322,0.2,-2.590465733408928,0.47805821895599365,27120,-0.004067913327453425,0.057802734375,0.0001,-0.025727875530719757,0.020470308
2763,55582720,2714,20110,0.04495294413063675,0.2,-2.6009234482049943,0.46868759393692017,27130,-0.0054721150355180725,0.0633935546875,0.0001,-0.016699476167559624,0.020910343
2763,55603200,2715,20118,0.03046765400096774,0.2,-2.6030346620082856,0.41931384801864624,27140,-0.004698993792408146,0.05833984375,0.0001,-0.01670602709054947,0.022479916
2763,55623680,2716,20125,0.04351464519277215,0.2,-2.6022668838500977,0.4463634490966797,27150,-0.004031060636625625,0.058505859375,0.0001,-0.009338825941085815,0.021879634
2763,55644160,2717,20132,0.03479644089005887,0.2,-2.6004554772377015,0.42259567975997925,27160,-0.006581399819260696,0.066328125,0.0001,-0.019003136083483696,0.021214288
2763,55664640,2718,20140,0.0372248053830117,0.2,-2.5963026762008665,0.4890134930610657,27170,-0.006028252762334887,0.0604296875,0.0001,-0.019549351185560226,0.019412722
2763,55685120,2719,20147,0.0344940980989486,0.2,-2.6085231178998947,0.4627329707145691,27180,-0.00611881278688088,0.05919921875,0.0001,-0.02305692434310913,0.019654352
2763,55705600,2720,20155,0.03391635178588331,0.2,-2.6099802058935166,0.48607486486434937,27190,-0.005579886070700013,0.0634521484375,0.0001,-0.028282562270760536,0.019684996
2763,55726080,2721,20162,0.042960965712554755,0.2,-2.5804710829257966,0.5178266763687134,27200,-0.005476627051248215,0.0639990234375,0.0001,-0.021167298778891563,0.023171281
2763,55746560,2722,20169,0.03632542753126472,0.2,-2.5950918447971345,0.418900728225708,27210,-0.004748428096063435,0.0599755859375,0.0001,-0.0243083368986845,0.018935759
2763,55767040,2723,20177,0.03425407618284226,0.2,-2.586215327978134,0.4739888906478882,27220,-0.004697691918991041,0.0569677734375,0.0001,-0.01746899075806141,0.021403125
2763,55787520,2724,20185,0.036422179830260575,0.2,-2.583921317458153,0.5135447382926941,27230,-0.006920433655031957,0.072353515625,0.0001,-0.02386488951742649,0.018787028
2763,55808000,2725,20192,0.03304675715509802,0.2,-2.596349962949753,0.44444090127944946,27240,-0.004678126255748793,0.0636328125,0.0001,-0.03010740503668785,0.020587038
2763,55828480,2726,20199,0.03848195761907846,0.2,-2.598681691288948,0.48301976919174194,27250,-0.006535618592461105,0.0676708984375,0.0001,-0.022501027211546898,0.022063281
2763,55848960,2727,20207,0.03424857007339597,0.2,-2.577999085187912,0.46605443954467773,27260,-0.005517008671304211,0.053681640625,0.0001,-0.011897895485162735,0.018074676
2763,55869440,2728,20214,0.03590027128346265,0.2,-2.5899063616991045,0.4416404366493225,27270,-0.004587940917408559,0.0584033203125,0.0001,-0.016111701726913452,0.018846542
2763,55889920,2729,20222,0.02911364693660289,0.2,-2.5779579520225524,0.46766334772109985,27280,-0.006016022787662223,0.063935546875,0.0001,-0.016945622861385345,0.021981545
2763,55910400,2730,20229,0.03847636479884386,0.2,-2.6132845103740694,0.45345503091812134,27290,-0.00541148993652314,0.0578857421875,0.0001,-0.022059747949242592,0.022410447
2763,55930880,2731,20236,0.03899983578827232,0.2,-2.602298404574394,0.48350411653518677,27300,-0.006619097025541123,0.065908203125,0.0001,-0.028565380722284317,0.019396469
2763,55951360,2732,20244,0.04315889605786651,0.2,-2.6186289620399474,0.4204546809196472,27310,-0.005403391867293977,0.06,0.0001,-0.016372637823224068,0.020707686
2763,55971840,2733,20251,0.035008574770763516,0.2,-2.621147782802582,0.5091635286808014,27320,-0.00674741522554541,0.0620458984375,0.0001,-0.0061158835887908936,0.021107664
2763,55992320,2734,20258,0.04493459544144571,0.2,-2.601659737825394,0.4033563733100891,27330,-0.005847933045297396,0.0662158203125,0.0001,-0.02415967732667923,0.021289444
2763,56012800,2735,20266,0.043308823597617445,0.2,-2.6065001773834227,0.47392022609710693,27340,-0.005149741923669353,0.0632666015625,0.0001,-0.017583554610610008,0.0318735
2763,56033280,2736,20273,0.034300026926212014,0.2,-2.6216259729862212,0.4347662925720215,27350,-0.004658485559048131,0.0564892578125,0.0001,-0.012070666998624802,0.018072227
2763,56053760,2737,20280,0.02638897597324103,0.2,-2.632266779541969,0.3584909439086914,27360,-0.006056461662810761,0.066494140625,0.0001,-0.03433098644018173,0.025802344
2763,56074240,2738,20288,0.030173216769471763,0.2,-2.6392733615636828,0.41336584091186523,27370,-0.006197130090004066,0.0557861328125,0.0001,-0.02493792027235031,0.019647082
2763,56094720,2739,20295,0.032699611228890715,0.2,-2.631443679332733,0.43321412801742554,27380,-0.0039702681785274765,0.063251953125,0.0001,-0.01611243188381195,0.019729247
2763,56115200,2740,20302,0.03104582002386451,0.2,-2.6239386588335036,0.4088149070739746,27390,-0.004992781001783441,0.058388671875,0.0001,-0.02346731722354889,0.020187953
2763,56135680,2741,20310,0.05558483481407166,0.2,-2.6205609196424486,0.37380659580230713,27400,-0.005465603836346418,0.06533203125,0.0001,0.004038605839014053,0.017789751
2763,56156160,2742,20317,0.03763572071678936,0.2,-2.628909519314766,0.4342955946922302,27410,-0.004312853305309545,0.0582861328125,0.0001,-0.01561335101723671,0.020779599
2763,56176640,2743,20325,0.03594629811123014,0.2,-2.6386395972967147,0.5080878734588623,27420,-0.004613952278159559,0.0570849609375,0.0001,-0.021636709570884705,0.020051505
2763,56197120,2744,20332,0.041708856765180824,0.2,-2.6043130177259446,0.4316778779029846,27430,-0.00559948964000796,0.0616064453125,0.0001,-0.028827808797359467,0.02175822
2763,56217600,2745,20340,0.03325660086702555,0.2,-2.6226212227344514,0.47764694690704346,27440,-0.005363085144927027,0.061376953125,0.0001,-0.03222418576478958,0.021440495
2763,56238080,2746,20347,0.04537075672764331,0.2,-2.627630938887596,0.4484652280807495,27450,-0.006542131768073886,0.0588623046875,0.0001,-0.009596340358257294,0.02166443
2763,56258560,2747,20355,0.03508225745521486,0.2,-2.617612661123276,0.4826071858406067,27460,-0.005480986457550898,0.058271484375,0.0001,-0.024814505130052567,0.016902378
2763,56279040,2748,20362,0.029313195156864823,0.2,-2.626331819295883,0.4845208525657654,27470,-0.0040754318579274695,0.0650537109375,0.0001,-0.024733496829867363,0.022119071
2763,56299520,2749,20369,0.047065172167494895,0.2,-2.639079650044441,0.4758467674255371,27480,-0.007766864814329893,0.06234375,0.0001,-0.02395412139594555,0.020920005
